"sim","true_hr","method","n_patients","n_events_available","crossed","crossing_event","final_evalue","log_final_evalue","final_log_hr","final_hr"
616,0.8,"Simultaneous entry, time-on-study order",631,627,TRUE,296,77.2228304589013,4.34669514464376,-0.275725355939799,0.759021362846486
616,0.8,"Staggered entry, time-on-study order",631,627,TRUE,296,77.2228304589013,4.34669514464376,-0.275725355939799,0.759021362846486
616,0.8,"Staggered entry, calendar-event order",631,628,TRUE,306,49.2325685576082,3.8965553670507,-0.27907523602261,0.756482986302911
617,0.8,"Simultaneous entry, time-on-study order",631,629,TRUE,269,136.825303170544,4.91870495278155,-0.281992246041162,0.754279533162867
617,0.8,"Staggered entry, time-on-study order",631,629,TRUE,269,136.825303170544,4.91870495278155,-0.281992246041162,0.754279533162867
617,0.8,"Staggered entry, calendar-event order",631,629,TRUE,231,295.803710005746,5.68969609247575,-0.281812228993299,0.754415328560067
618,0.8,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,1.1892730018484,0.173342197617584,-0.133490758058884,0.87503555596733
618,0.8,"Staggered entry, time-on-study order",631,629,FALSE,NA,1.1892730018484,0.173342197617584,-0.133490758058884,0.87503555596733
618,0.8,"Staggered entry, calendar-event order",631,629,TRUE,222,0.553203423701937,-0.592029490306244,-0.12877861250784,0.8791685809294
619,0.8,"Simultaneous entry, time-on-study order",631,629,TRUE,276,3734.92612250191,8.225483317586,-0.404964619193339,0.667000409453533
619,0.8,"Staggered entry, time-on-study order",631,629,TRUE,276,3734.92612250191,8.225483317586,-0.404964619193339,0.667000409453533
619,0.8,"Staggered entry, calendar-event order",631,629,TRUE,249,6857.56267528302,8.83310736243941,-0.398434235110957,0.671370431742078
620,0.8,"Simultaneous entry, time-on-study order",631,629,TRUE,203,111.197352164648,4.71130657006399,-0.280475695001793,0.755424304405461
620,0.8,"Staggered entry, time-on-study order",631,629,TRUE,203,111.197352164648,4.71130657006399,-0.280475695001793,0.755424304405461
620,0.8,"Staggered entry, calendar-event order",631,629,TRUE,252,118.964274610504,4.77882323468137,-0.280686917284972,0.755264758809501
621,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,531,8.39285271120354,2.127380475942,-0.188831525409705,0.827925979435777
621,0.8,"Staggered entry, time-on-study order",631,630,TRUE,531,8.39285271120354,2.127380475942,-0.188831525409705,0.827925979435777
621,0.8,"Staggered entry, calendar-event order",631,630,TRUE,535,6.54909542397578,1.87932693690023,-0.185883843517265,0.830370042243812
622,0.8,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,3.84298089991092,1.34624834147171,-0.159609437923938,0.852476669014463
622,0.8,"Staggered entry, time-on-study order",631,630,FALSE,NA,3.84298089991092,1.34624834147171,-0.159609437923938,0.852476669014463
622,0.8,"Staggered entry, calendar-event order",631,630,FALSE,NA,3.12537474861796,1.13955419555634,-0.152310932104777,0.858721235225678
623,0.8,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.701056121651943,-0.355167335734238,-0.165116607059116,0.847794839460908
623,0.8,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.701056121651943,-0.355167335734238,-0.165116607059116,0.847794839460908
623,0.8,"Staggered entry, calendar-event order",631,630,FALSE,NA,3.4126035646408,1.22747550866326,-0.168879553140925,0.844610627956988
624,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,564,17.6773099230729,2.8722818919606,-0.206522253978959,0.813408159687473
624,0.8,"Staggered entry, time-on-study order",631,630,TRUE,564,17.6773099230729,2.8722818919606,-0.206522253978959,0.813408159687473
624,0.8,"Staggered entry, calendar-event order",631,630,FALSE,NA,10.9955135293937,2.39748732863626,-0.199801495833402,0.818893290675451
625,0.8,"Simultaneous entry, time-on-study order",631,629,TRUE,590,11.1269404263101,2.40936923318533,-0.202867383211263,0.81638650080305
625,0.8,"Staggered entry, time-on-study order",631,629,TRUE,590,11.1269404263101,2.40936923318533,-0.202867383211263,0.81638650080305
625,0.8,"Staggered entry, calendar-event order",631,629,FALSE,NA,5.87653362109846,1.77096706785382,-0.205531639234549,0.814214333041362
626,0.8,"Simultaneous entry, time-on-study order",631,626,FALSE,NA,0.878983264628528,-0.128989420581132,-0.160552561527514,0.851673057158639
626,0.8,"Staggered entry, time-on-study order",631,626,FALSE,NA,0.878983264628528,-0.128989420581132,-0.160552561527514,0.851673057158639
626,0.8,"Staggered entry, calendar-event order",631,627,FALSE,NA,1.68415927705172,0.521266493919766,-0.16545792506627,0.847505521193404
627,0.8,"Simultaneous entry, time-on-study order",631,625,FALSE,NA,0.407435699458302,-0.897872151492167,-0.114291169923079,0.891998195021137
627,0.8,"Staggered entry, time-on-study order",631,625,FALSE,NA,0.407435699458302,-0.897872151492167,-0.114291169923079,0.891998195021137
627,0.8,"Staggered entry, calendar-event order",631,626,FALSE,NA,0.377335018394956,-0.974621843186075,-0.107113492726876,0.898423702648065
628,0.8,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,0.632032046841583,-0.458815179093017,-0.172394172483452,0.841647353548175
628,0.8,"Staggered entry, time-on-study order",631,628,FALSE,NA,0.632032046841583,-0.458815179093017,-0.172394172483452,0.841647353548175
628,0.8,"Staggered entry, calendar-event order",631,629,FALSE,NA,3.09105315951312,1.12851186116227,-0.175676651204957,0.838889193296831
629,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,307,206.129076998604,5.32850255993754,-0.282428319042575,0.753950683929283
629,0.8,"Staggered entry, time-on-study order",631,630,TRUE,307,206.129076998604,5.32850255993754,-0.282428319042575,0.753950683929283
629,0.8,"Staggered entry, calendar-event order",631,630,TRUE,295,203.28005642496,5.31458461658448,-0.273873914874999,0.760427947869562
630,0.8,"Simultaneous entry, time-on-study order",631,629,TRUE,393,61.927864096635,4.12597022536175,-0.252922013919068,0.776528437872044
630,0.8,"Staggered entry, time-on-study order",631,629,TRUE,393,61.927864096635,4.12597022536175,-0.252922013919068,0.776528437872044
630,0.8,"Staggered entry, calendar-event order",631,629,TRUE,280,78.7195051052803,4.36589096595188,-0.246077432546741,0.781861681040312
631,0.8,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.614338109449487,-0.487209835540508,-0.129661373607472,0.878392827558963
631,0.8,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.614338109449487,-0.487209835540508,-0.129661373607472,0.878392827558963
631,0.8,"Staggered entry, calendar-event order",631,630,TRUE,156,1.00253865021355,0.00253543328438326,-0.124771173172849,0.882698864657073
632,0.8,"Simultaneous entry, time-on-study order",631,626,TRUE,163,2423.89289604304,7.7931301614123,-0.35505935475782,0.701131826463749
632,0.8,"Staggered entry, time-on-study order",631,626,TRUE,163,2423.89289604304,7.7931301614123,-0.35505935475782,0.701131826463749
632,0.8,"Staggered entry, calendar-event order",631,625,TRUE,152,1467.64936821732,7.29141733065706,-0.357233791486592,0.699608916004843
633,0.8,"Simultaneous entry, time-on-study order",631,626,TRUE,389,1231.76330760796,7.11620200518788,-0.331021588856356,0.71818966397971
633,0.8,"Staggered entry, time-on-study order",631,626,TRUE,389,1231.76330760796,7.11620200518788,-0.331021588856356,0.71818966397971
633,0.8,"Staggered entry, calendar-event order",631,628,TRUE,417,347.938324542943,5.8520252357428,-0.331981716574101,0.717500441100667
634,0.8,"Simultaneous entry, time-on-study order",631,629,TRUE,313,51.3162252560931,3.93800698396537,-0.254088689600573,0.77562300930103
634,0.8,"Staggered entry, time-on-study order",631,629,TRUE,313,51.3162252560931,3.93800698396537,-0.254088689600573,0.77562300930103
634,0.8,"Staggered entry, calendar-event order",631,630,TRUE,169,107.102790905399,4.67378903598812,-0.254042427615969,0.775658891990741
635,0.8,"Simultaneous entry, time-on-study order",631,617,TRUE,540,233.754259911145,5.45427039222154,-0.303308401078948,0.738371346733174
635,0.8,"Staggered entry, time-on-study order",631,617,TRUE,540,233.754259911145,5.45427039222154,-0.303308401078948,0.738371346733174
635,0.8,"Staggered entry, calendar-event order",631,618,TRUE,550,116.171719790849,4.75506943950334,-0.299648991363816,0.741078299917378
636,0.8,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,12.2441465026263,2.50504798627018,-0.202041602492323,0.817060935463861
636,0.8,"Staggered entry, time-on-study order",631,628,FALSE,NA,12.2441465026263,2.50504798627018,-0.202041602492323,0.817060935463861
636,0.8,"Staggered entry, calendar-event order",631,625,TRUE,522,25.3772489305699,3.23385306124045,-0.210563567632434,0.810127555625833
637,0.8,"Simultaneous entry, time-on-study order",631,629,TRUE,226,101.785273034493,4.62286542797838,-0.255631074444136,0.774427622237591
637,0.8,"Staggered entry, time-on-study order",631,629,TRUE,226,101.785273034493,4.62286542797838,-0.255631074444136,0.774427622237591
637,0.8,"Staggered entry, calendar-event order",631,629,TRUE,291,70.2887588335079,4.25261188323575,-0.255059714256379,0.774870225780218
638,0.8,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,1.38710002200452,0.327215252650791,-0.152031414714925,0.858961296293017
638,0.8,"Staggered entry, time-on-study order",631,630,FALSE,NA,1.38710002200452,0.327215252650791,-0.152031414714925,0.858961296293017
638,0.8,"Staggered entry, calendar-event order",631,630,FALSE,NA,1.11875936783015,0.112220364051334,-0.142623655585691,0.867080328337006
639,0.8,"Simultaneous entry, time-on-study order",631,629,TRUE,271,693.615615842599,6.54191793940349,-0.300817163911638,0.740213098042557
639,0.8,"Staggered entry, time-on-study order",631,629,TRUE,271,693.615615842599,6.54191793940349,-0.300817163911638,0.740213098042557
639,0.8,"Staggered entry, calendar-event order",631,629,TRUE,285,560.356258636072,6.32857275759078,-0.292497676541271,0.746396979256444
640,0.8,"Simultaneous entry, time-on-study order",631,627,TRUE,495,98.936555365822,4.59447878980863,-0.270196447124666,0.763229545359166
640,0.8,"Staggered entry, time-on-study order",631,627,TRUE,495,98.936555365822,4.59447878980863,-0.270196447124666,0.763229545359166
640,0.8,"Staggered entry, calendar-event order",631,627,TRUE,487,118.698282509513,4.77658483234088,-0.262656134580238,0.769006286520916
641,0.8,"Simultaneous entry, time-on-study order",631,627,FALSE,NA,2.15055297422087,0.765725006382046,-0.160960592014521,0.85132561947376
641,0.8,"Staggered entry, time-on-study order",631,627,FALSE,NA,2.15055297422087,0.765725006382046,-0.160960592014521,0.85132561947376
641,0.8,"Staggered entry, calendar-event order",631,627,FALSE,NA,3.70629011360908,1.31003140693881,-0.162647679607377,0.849890569451587
642,0.8,"Simultaneous entry, time-on-study order",631,626,TRUE,551,39.505874637969,3.67644938586048,-0.25373252591281,0.775899307253065
642,0.8,"Staggered entry, time-on-study order",631,626,TRUE,551,39.505874637969,3.67644938586048,-0.25373252591281,0.775899307253065
642,0.8,"Staggered entry, calendar-event order",631,626,TRUE,366,143.077223216585,4.96338450699384,-0.254402835082945,0.77537938910473
643,0.8,"Simultaneous entry, time-on-study order",631,618,TRUE,297,890.065627774223,6.79129519907975,-0.319103984561485,0.726799969400729
643,0.8,"Staggered entry, time-on-study order",631,618,TRUE,297,890.065627774223,6.79129519907975,-0.319103984561485,0.726799969400729
643,0.8,"Staggered entry, calendar-event order",631,623,TRUE,151,461.679439332665,6.13487079599517,-0.315602695633147,0.729349166219786
644,0.8,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,14.1027275090543,2.64636821903541,-0.232521351967993,0.79253282703056
644,0.8,"Staggered entry, time-on-study order",631,629,FALSE,NA,14.1027275090543,2.64636821903541,-0.232521351967993,0.79253282703056
644,0.8,"Staggered entry, calendar-event order",631,629,TRUE,503,52.1410120669374,3.95395181888347,-0.234050226068378,0.791322069901057
645,0.8,"Simultaneous entry, time-on-study order",631,627,TRUE,391,107.459667984542,4.67711559563037,-0.296048390161225,0.743751436897436
645,0.8,"Staggered entry, time-on-study order",631,627,TRUE,391,107.459667984542,4.67711559563037,-0.296048390161225,0.743751436897436
645,0.8,"Staggered entry, calendar-event order",631,627,TRUE,432,192.233545432686,5.25871101529591,-0.292596301885527,0.74632336922738
646,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,380,123.449283637465,4.81583041291866,-0.291627692428134,0.747046615316042
646,0.8,"Staggered entry, time-on-study order",631,630,TRUE,380,123.449283637465,4.81583041291866,-0.291627692428134,0.747046615316042
646,0.8,"Staggered entry, calendar-event order",631,629,TRUE,287,606.643533533841,6.40794135913808,-0.297531819827958,0.74264895188293
647,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,166,0.452482061652675,-0.793007159384471,-0.114022477935023,0.892237899991461
647,0.8,"Staggered entry, time-on-study order",631,630,TRUE,166,0.452482061652675,-0.793007159384471,-0.114022477935023,0.892237899991461
647,0.8,"Staggered entry, calendar-event order",631,630,TRUE,206,0.598522409457015,-0.51329131198329,-0.1153503135255,0.891053940978095
648,0.8,"Simultaneous entry, time-on-study order",631,622,TRUE,279,1630.32326304975,7.39653359502724,-0.341770981027134,0.710510906555591
648,0.8,"Staggered entry, time-on-study order",631,622,TRUE,279,1630.32326304975,7.39653359502724,-0.341770981027134,0.710510906555591
648,0.8,"Staggered entry, calendar-event order",631,622,TRUE,293,1495.85979966674,7.31045643734242,-0.342361058390392,0.710091773825814
649,0.8,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,3.06368027574235,1.11961689778559,-0.160237237986104,0.851941652068069
649,0.8,"Staggered entry, time-on-study order",631,629,FALSE,NA,3.06368027574235,1.11961689778559,-0.160237237986104,0.851941652068069
649,0.8,"Staggered entry, calendar-event order",631,630,FALSE,NA,1.72088031291833,0.542835969731616,-0.149362015131085,0.861257270292528
650,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,491,9.48403645534607,2.24961001207452,-0.202385128066886,0.816780302341639
650,0.8,"Staggered entry, time-on-study order",631,630,TRUE,491,9.48403645534607,2.24961001207452,-0.202385128066886,0.816780302341639
650,0.8,"Staggered entry, calendar-event order",631,630,TRUE,375,16.1366924741257,2.78109571458767,-0.195173637827503,0.822691795237153
651,0.8,"Simultaneous entry, time-on-study order",631,623,TRUE,497,489.140396707225,6.19264955809746,-0.306372190592158,0.736112594282107
651,0.8,"Staggered entry, time-on-study order",631,623,TRUE,497,489.140396707225,6.19264955809746,-0.306372190592158,0.736112594282107
651,0.8,"Staggered entry, calendar-event order",631,623,TRUE,415,1007.96777158981,6.91569147549102,-0.305903527394454,0.73645766401884
652,0.8,"Simultaneous entry, time-on-study order",631,627,TRUE,278,205.467837657793,5.32528951393971,-0.27258834179856,0.761406162214202
652,0.8,"Staggered entry, time-on-study order",631,627,TRUE,278,205.467837657793,5.32528951393971,-0.27258834179856,0.761406162214202
652,0.8,"Staggered entry, calendar-event order",631,627,TRUE,600,40.8979704492158,3.71108043954897,-0.266264113368699,0.766236727410614
653,0.8,"Simultaneous entry, time-on-study order",631,624,TRUE,381,183.780135232671,5.21374012591245,-0.292504963230147,0.746391540513693
653,0.8,"Staggered entry, time-on-study order",631,624,TRUE,381,183.780135232671,5.21374012591245,-0.292504963230147,0.746391540513693
653,0.8,"Staggered entry, calendar-event order",631,623,TRUE,290,298.814818376084,5.69982404498776,-0.28524740094386,0.751828228295524
654,0.8,"Simultaneous entry, time-on-study order",631,626,FALSE,NA,0.825932827949514,-0.191241830862999,-0.161479633408512,0.8508838608929
654,0.8,"Staggered entry, time-on-study order",631,626,FALSE,NA,0.825932827949514,-0.191241830862999,-0.161479633408512,0.8508838608929
654,0.8,"Staggered entry, calendar-event order",631,625,FALSE,NA,3.05169404704577,1.11569686168871,-0.16441833528685,0.848387037399466
655,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,302,4.97962550033167,1.60535468747223,-0.192898304197322,0.824565824758818
655,0.8,"Staggered entry, time-on-study order",631,630,TRUE,302,4.97962550033167,1.60535468747223,-0.192898304197322,0.824565824758818
655,0.8,"Staggered entry, calendar-event order",631,630,TRUE,282,7.69525368260754,2.0406037339479,-0.191491956132342,0.825726267112583
